1, 1821.116015754002
2, 1792.313332926759
3, 1635.9691846563296
4, 1552.6769766617065
5, 1446.9935810666123
6, 1524.5296717396718
7, 1407.292789574183
8, 1320.4251599116776
9, 1342.0123966379665
10, 1372.7171045887947
11, 1404.569944711808
12, 1370.3967029049861
13, 1361.2907834251475
14, 1373.09391318229
15, 1376.985751215774
16, 1372.3894526349495
17, 1355.8566013544823
18, 1350.0515440078884
19, 1335.0830499957165
20, 1244.929506674624
21, 1262.2758902512362
22, 1261.595159613283
23, 1230.4305314517255
24, 1276.7606018053768
25, 1239.9567439898628
26, 1246.3692637355273
27, 1180.7796455447374
28, 1192.6394926674407
29, 1215.5253159353495
30, 1231.4260489396052
31, 1224.2720892647367
32, 1196.9772106916685
33, 1212.6096437047718
34, 1231.979412131338
35, 1256.3227349277406
36, 1247.8758497264466
37, 1260.2346985543402
38, 1274.6526108023104
39, 1261.579184272415
40, 1322.4420932783632
41, 1441.6035919870183
42, 1436.446260845234
43, 1355.9121375885452
44, 1332.0293647064796
45, 1375.5677607955672
46, 1434.24233892059
47, 1436.9614920279753
48, 1463.4316253401628
49, 1479.2269378630247
50, 1477.6542259575667
51, 1456.3346378945237
52, 1450.9003204378398
53, 1355.8152474093245
54, 1276.660294093566
55, 1326.5648893706928
56, 1332.888765292803
57, 1351.2541629797543
58, 1359.4071473109568
59, 1319.7176521455815
60, 1315.9483012540843
61, 1337.382659645113
62, 1346.3844425223247
63, 1324.4920608176453
64, 1353.742836533905
65, 1350.2493762033864
66, 1362.6084270329616
67, 1362.6095710654654
68, 1430.0168703954814
69, 1385.196272451014
70, 1384.470452310031
71, 1399.2145227338262
72, 1387.8727317560795
73, 1353.600203920186
74, 1333.9300105377374
75, 1309.3450195368323
76, 1320.3396362933474
77, 1328.2641166671544
78, 1383.2089790585578
79, 1382.7745298744794
80, 1381.022147964913
81, 1351.922960039479
82, 1382.7745298744794
83, 1364.4342600735908
84, 1329.8550781616138
85, 1361.7122325725375
86, 1315.1289598996177
87, 1321.40401571966
88, 1262.0998407513387
89, 1232.2834417131508
90, 1190.2571277596776
91, 1247.474483240201
92, 1260.2824115984622
93, 1255.9050417517092
94, 1265.1917684506786
95, 1318.7772266937557
96, 1320.8086730920404
97, 1303.8154373372467
98, 1369.7591887601154
99, 1344.6532566199737
100, 1315.9492506880263
101, 1316.6545061310637
102, 1327.0769320444952
103, 1363.8461389606618
104, 1337.069329766403
105, 1252.2065599341731
106, 1207.422779562239
107, 1205.0474871878857
108, 1233.4171808823448
109, 1197.299223725543
110, 1215.5009394375172
111, 1207.8686372950692
112, 1201.7527239078936
113, 1200.3297571088206
114, 1202.9642122266744
115, 1118.2593121089237
116, 1119.414965970922
117, 1098.8097278059142
118, 1057.0245963821492
119, 1062.6336286316136
120, 1048.903796717633
121, 1021.5144951021462
122, 1068.0954117222032
123, 1085.6140694215717
124, 1089.1042892991204
125, 1166.1021199913723
126, 1197.585980446727
127, 1161.835672951989
128, 1117.4473751079045
129, 1122.4277072292252
130, 1135.024778122785
131, 1127.5417383124088
132, 1099.0121300870298
133, 1058.3657143706155
134, 1004.6061585567529
135, 1015.2584897887489
136, 1008.3198674734208
137, 996.1067247841811
138, 998.3638281760859
139, 1003.5181676314937
140, 1039.5891217057501
141, 1001.5649900271909
142, 1015.8034850743826
143, 1002.6089136022891
144, 961.4126374649464
145, 946.4707193102943
146, 953.65181929551
147, 965.6588637920916
148, 942.6558784366791
149, 960.5818669332191
150, 945.2952122322934
151, 924.0762660625461
152, 958.8826024730538
153, 997.8527228258414
154, 1083.6831066553768
155, 1103.726946312001
156, 1059.054406438956
157, 1049.0103304075756
158, 1067.5541674003857
159, 1126.7840740036224
160, 1093.0232984243776
161, 1100.0747472083385
162, 1125.339524480975
163, 1107.8877902954464
164, 1073.6387167364283
165, 1048.353760541628
166, 984.3070562814148
167, 855.3905864556673
168, 876.9568029864488
169, 867.4382180478676
170, 900.9062581195379
171, 851.3252912996915
172, 863.5279862370127
173, 840.0960238688014
174, 921.4854267691693
175, 918.2740283141503
176, 986.205867594299
177, 1017.1102873104759
178, 937.2406613143385
179, 966.6957903054434
180, 963.5407283608126
181, 973.7908102080982
182, 934.7547108101998
183, 934.5799582339065
184, 922.3408738765792
185, 914.7932052882935
186, 876.8328356459077
187, 873.1473935550913
188, 872.2618906718047
189, 877.9073873969227
190, 892.5162178673996
191, 852.9902056294424
192, 886.7606459645091
193, 874.3980147702333
194, 824.7963392940494
195, 841.6492689704479
196, 854.3483032588349
197, 883.341502950862
198, 894.3929369739935
199, 865.7207920038957
200, 873.4390457089862
201, 868.7375962926886
202, 839.3349225480798
203, 865.6691919557959
204, 809.329599504029
205, 817.0293369294519
206, 814.7942767810615
207, 812.9284889899099
208, 800.120755767511
209, 806.5945507711449
210, 808.8142322081166
211, 807.8464569441018
212, 816.5558563799274
213, 838.4480313393082
214, 852.2320211382759
215, 866.3837148082422
216, 814.507889247737
217, 805.7410136064894
218, 782.5778504490023
219, 771.731130462114
220, 778.12804539316
221, 765.56193780504
222, 751.7764460132399
223, 763.8156533963958
224, 762.4960445553869
225, 761.8527670626852
226, 753.3321906722497
227, 727.827092172178
228, 722.4194931487903
229, 739.5449363674556
230, 733.5263053941015
231, 741.971723240452
232, 731.8980495909155
233, 732.7801040256995
234, 731.4585120449497
235, 730.727820282356
236, 719.4496541146572
237, 716.5599203049552
238, 709.4177648191184
239, 675.0196517850894
240, 671.1488063179326
241, 670.9425221492338
242, 674.4846170028768
243, 683.1872416788316
244, 684.8525398212007
